
Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
712, 1522553134, 877569153, 1047725, 3800911
713, 0, 1129120, 1047839, 3800911
714, 0, 781830, 1047467, 3800911
714, 0, 11207674, 1047467, 3800911
715, 0, 1151402, 1047612, 3800911
715, 1522553134, 917718918, 1047612, 3800911
716, 0, 1079108, 1047655, 3800911
717, 0, 774057, 1047274, 3800911
717, 0, 11189381, 1047274, 3800911
718, 0, 1123786, 1047380, 3800911
718, 1522553134, 958101595, 1047380, 3800911
719, 0, 1035607, 1047364, 3800911
720, 0, 808211, 1047032, 3800911
720, 0, 11117598, 1047032, 3800911
721, 0, 1077680, 1047074, 3800911
721, 1522553134, 998501460, 1047074, 3800911
722, 0, 1025074, 1047044, 3800911
723, 0, 777678, 1046672, 3800911
723, 0, 11132794, 1046672, 3800911
724, 0, 1092876, 1046735, 3800911
724, 1522553135, 38930127, 1046735, 3800911
725, 0, 1036363, 1046721, 3800911
726, 0, 784229, 1046360, 3800911
726, 0, 11115282, 1046360, 3800911
727, 0, 1074687, 1046398, 3800911
727, 1522553135, 79349106, 1046398, 3800911
728, 0, 1024164, 1046368, 3800911
729, 0, 802184, 1046034, 3800911
729, 0, 11115114, 1046034, 3800911
730, 0, 1073425, 1046071, 3800911
730, 1522553135, 119753711, 1046071, 3800911
731, 0, 1026703, 1046045, 3800911
732, 0, 777485, 1045679, 3800911
732, 0, 11136195, 1045679, 3800911
733, 0, 1094089, 1045745, 3800911
733, 1522553135, 160204773, 1045745, 3800911
734, 0, 1034087, 1045730, 3800911
735, 0, 819399, 1045423, 3800911
735, 0, 11116287, 1045423, 3800911
736, 0, 1072307, 1045459, 3800911
736, 1522553135, 200593805, 1045459, 3800911
737, 0, 1017773, 1045422, 3800911
738, 0, 794075, 1045082, 3800911
738, 0, 11182107, 1045082, 3800911
739, 0, 1134273, 1045202, 3800911
739, 1522553135, 241152678, 1045202, 3800911
740, 0, 1059530, 1045221, 3800911
741, 0, 773855, 1044855, 3800911
741, 0, 11285788, 1044855, 3800911
742, 0, 1235609, 1045112, 3800911
742, 1522553135, 281605403, 1045112, 3800911
743, 0, 1040920, 1045107, 3800911
744, 0, 760449, 1044725, 3800911
744, 0, 11159414, 1044725, 3800911
745, 0, 1118247, 1044823, 3800911
745, 1522553135, 321946667, 1044823, 3800911
746, 0, 1056471, 1044838, 3800911
747, 0, 769542, 1044470, 3800911
747, 0, 11151893, 1044470, 3800911
748, 0, 1112288, 1044560, 3800911
748, 1522553135, 362372095, 1044560, 3800911
749, 0, 1078169, 1044604, 3800911
750, 0, 790771, 1044266, 3800911
750, 0, 11147757, 1044266, 3800911
751, 0, 1107423, 1044350, 3800911
751, 1522553135, 402885231, 1044350, 3800911
752, 0, 1066063, 1044378, 3800911
753, 0, 819031, 1044079, 3800911
753, 0, 11159247, 1044079, 3800911
754, 0, 1093183, 1044144, 3800911
754, 1522553135, 443251494, 1044144, 3800911
755, 0, 1072970, 1044182, 3800911
756, 0, 788802, 1043845, 3800911
756, 0, 11166673, 1043845, 3800911
757, 0, 1102016, 1043921, 3800911
757, 1522553135, 483631298, 1043921, 3800911
758, 0, 1072479, 1043958, 3800911
759, 0, 775343, 1043605, 3800911
759, 0, 11187277, 1043605, 3800911
760, 0, 1122775, 1043709, 3800911
760, 1522553135, 524037040, 1043709, 3800911
761, 0, 1074021, 1043748, 3800911
762, 0, 840477, 1043482, 3800911
762, 0, 11187881, 1043482, 3800911
763, 0, 1126660, 1043591, 3800911
763, 1522553135, 564589602, 1043591, 3800911
764, 0, 1073792, 1043630, 3800911
765, 0, 789624, 1043298, 3800911
Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
1, 0, 1103308, 1103308, 0
2, 0, 1105735, 1104521, 0
3, 0, 1062381, 1090475, 0
4, 0, 1067827, 1084813, 0
5, 0, 1061868, 1080224, 0
6, 0, 1036950, 1073012, 0
7, 0, 1036668, 1067820, 0
8, 0, 1035761, 1063813, 0
9, 0, 1118238, 1069860, 0
10, 0, 1067644, 1069639, 1067644
11, 0, 1055800, 1068381, 1067644
12, 0, 1061820, 1067835, 1067644
13, 0, 1036642, 1065436, 1067644
14, 0, 1038078, 1063482, 1067644
15, 0, 1066286, 1063668, 1067644
16, 0, 1035066, 1061881, 1067644
17, 0, 1062179, 1061898, 1067644
18, 0, 1064241, 1062028, 1067644
19, 0, 1064532, 1062159, 1067644
20, 0, 1037427, 1060923, 1067644
21, 0, 1034592, 1059670, 1067644
22, 0, 1051290, 1059290, 1067644
23, 0, 1051841, 1058967, 1067644
24, 0, 1205358, 1065066, 1205358
25, 0, 1161483, 1068922, 1205358
26, 0, 1832179, 1098278, 1832179
27, 0, 1645286, 1118537, 1832179
28, 0, 1672764, 1138330, 1832179
29, 0, 2358929, 1180419, 2358929
30, 0, 1669386, 1196717, 2358929
31, 0, 1609886, 1210045, 2358929
32, 0, 1643614, 1223594, 2358929
33, 0, 1673696, 1237233, 2358929
34, 0, 1593831, 1247721, 2358929
35, 0, 1614382, 1258197, 2358929
36, 0, 1612589, 1268041, 2358929
37, 0, 1753815, 1281170, 2358929
38, 0, 1602286, 1289620, 2358929
39, 0, 1053679, 1283571, 2358929
40, 0, 1067824, 1278178, 2358929
41, 0, 1113374, 1274159, 2358929
42, 0, 1054811, 1268937, 2358929
43, 0, 1053435, 1263926, 2358929
44, 0, 1049299, 1259049, 2358929
45, 0, 1048496, 1254371, 2358929
46, 0, 1047901, 1249883, 2358929
47, 0, 1051525, 1245663, 2358929
48, 0, 1058951, 1241774, 2358929
49, 0, 1085960, 1238595, 2358929
50, 0, 1072605, 1235276, 2358929
51, 0, 1069145, 1232019, 2358929
52, 0, 1040427, 1228335, 2358929
53, 0, 1074414, 1225431, 2358929
54, 0, 1047362, 1222134, 2358929
55, 0, 1161661, 1221035, 2358929
56, 0, 1059662, 1218154, 2358929
57, 0, 1074744, 1215639, 2358929
58, 0, 1050504, 1212792, 2358929
59, 0, 1040483, 1209872, 2358929
60, 0, 754319, 1202280, 2358929
60, 0, 11155855, 1202280, 2358929
61, 0, 1117447, 1200890, 2358929
61, 1522553137, 212420366, 1200890, 2358929
62, 0, 1785644, 1210321, 2358929
63, 0, 1084799, 1208329, 2358929
63, 0, 11736279, 1208329, 2358929
64, 0, 1672872, 1215587, 2358929
64, 1522553137, 253035465, 1215587, 2358929
65, 0, 1375616, 1218048, 2358929
66, 0, 801274, 1211734, 2358929
66, 0, 11163316, 1211734, 2358929
67, 0, 1107669, 1210181, 2358929
67, 1522553137, 292634726, 1210181, 2358929
68, 0, 1042590, 1207717, 2358929
69, 0, 788400, 1201640, 2358929
69, 0, 11171538, 1201640, 2358929
70, 0, 1107037, 1200289, 2358929
70, 1522553137, 333103605, 1200289, 2358929
71, 0, 1102113, 1198907, 2358929
72, 0, 768809, 1192934, 2358929
72, 0, 11139136, 1192934, 2358929
73, 0, 1075937, 1191332, 2358929
73, 1522553137, 373477642, 1191332, 2358929
74, 0, 1060492, 1189564, 2358929
75, 0, 788229, 1184213, 2358929
75, 0, 11156055, 1184213, 2358929
76, 0, 1093273, 1183017, 2358929
76, 1522553137, 414213288, 1183017, 2358929
77, 0, 1011215, 1180786, 2358929
78, 0, 769368, 1175512, 2358929
78, 0, 11116621, 1175512, 2358929
79, 0, 1057797, 1174022, 2358929
79, 1522553137, 454236081, 1174022, 2358929
80, 0, 1010478, 1171978, 2358929
81, 0, 766913, 1166978, 2358929
81, 0, 11120155, 1166978, 2358929
82, 0, 1067893, 1165770, 2358929
82, 1522553137, 494670377, 1165770, 2358929
83, 0, 1003856, 1163820, 2358929
84, 0, 761749, 1159034, 2358929
84, 0, 11097857, 1159034, 2358929
85, 0, 1038824, 1157620, 2358929
85, 1522553137, 534984259, 1157620, 2358929
86, 0, 1016610, 1155981, 2358929
87, 0, 778929, 1151648, 2358929
87, 0, 11094881, 1151648, 2358929
88, 0, 1033192, 1150302, 2358929
88, 1522553137, 575473295, 1150302, 2358929
89, 0, 995821, 1148567, 2358929
90, 0, 756475, 1144211, 2358929
90, 0, 11096332, 1144211, 2358929
91, 0, 1033342, 1142993, 2358929
91, 1522553137, 615886185, 1142993, 2358929
92, 0, 1000240, 1141442, 2358929
93, 0, 761363, 1137356, 2358929
93, 0, 11112262, 1137356, 2358929
94, 0, 1049844, 1136426, 2358929
94, 1522553137, 656249597, 1136426, 2358929
95, 0, 1036379, 1135373, 2358929
96, 0, 750783, 1131367, 2358929
96, 0, 11101317, 1131367, 2358929
97, 0, 1039264, 1130418, 2358929
97, 1522553137, 696761653, 1130418, 2358929
98, 0, 1027518, 1129368, 2358929
99, 0, 798795, 1126029, 2358929
99, 0, 11094592, 1126029, 2358929
100, 0, 1032694, 1125096, 2358929
100, 1522553137, 737082149, 1125096, 2358929
101, 0, 1080530, 1124655, 2358929
102, 0, 757382, 1121055, 2358929
102, 0, 11090365, 1121055, 2358929
103, 0, 1060291, 1120466, 2358929
103, 1522553137, 777464363, 1120466, 2358929
104, 0, 1068753, 1119969, 2358929
105, 0, 748521, 1116432, 2358929
105, 0, 11120566, 1116432, 2358929
106, 0, 1057106, 1115873, 2358929
106, 1522553137, 817948190, 1115873, 2358929
107, 0, 1176713, 1116441, 2358929
108, 0, 768358, 1113219, 2358929
108, 0, 11145454, 1113219, 2358929
109, 0, 1103557, 1113131, 2358929
109, 1522553137, 858440872, 1113131, 2358929
110, 0, 1001916, 1112120, 2358929
111, 0, 783142, 1109157, 2358929
111, 0, 11105812, 1109157, 2358929
112, 0, 1038863, 1108530, 2358929
112, 1522553137, 898746316, 1108530, 2358929
113, 0, 2136369, 1117625, 2358929
114, 0, 1144066, 1117856, 2358929
114, 0, 11514287, 1117856, 2358929
115, 0, 1446141, 1120710, 2358929
115, 1522553137, 939576283, 1120710, 2358929
116, 0, 1064609, 1120227, 2358929
117, 0, 772762, 1117258, 2358929
117, 0, 11153661, 1117258, 2358929
118, 0, 1085410, 1116989, 2358929
118, 1522553137, 979644388, 1116989, 2358929
119, 0, 1046476, 1116397, 2358929
120, 0, 764839, 1113468, 2358929
120, 0, 11652760, 1113468, 2358929
121, 0, 1594874, 1117446, 2358929
121, 1522553138, 20237588, 1117446, 2358929
122, 0, 1069541, 1117054, 2358929
123, 0, 769935, 1114232, 2358929
123, 0, 11144636, 1114232, 2358929
124, 0, 1106175, 1114168, 2358929
124, 1522553138, 60582511, 1114168, 2358929
125, 0, 1043336, 1113602, 2358929
126, 0, 756750, 1110770, 2358929
126, 0, 11164003, 1110770, 2358929
127, 0, 1123512, 1110870, 2358929
127, 1522553138, 101021235, 1110870, 2358929
128, 0, 1034058, 1110270, 2358929
129, 0, 749191, 1107471, 2358929
129, 0, 11150402, 1107471, 2358929
130, 0, 1083817, 1107290, 2358929
130, 1522553138, 141410115, 1107290, 2358929
131, 0, 1153580, 1107643, 2358929
132, 0, 764131, 1105041, 2358929
132, 0, 11152947, 1105041, 2358929
133, 0, 1084227, 1104885, 2358929
133, 1522553138, 181872328, 1104885, 2358929
134, 0, 1036023, 1104372, 2358929
135, 0, 759906, 1101821, 2358929
135, 0, 11152106, 1101821, 2358929
136, 0, 1085105, 1101699, 2358929
136, 1522553138, 222328968, 1101699, 2358929
137, 0, 1050025, 1101322, 2358929
138, 0, 748179, 1098763, 2358929
138, 0, 11160536, 1098763, 2358929
139, 0, 1122597, 1098934, 2358929
139, 1522553138, 262676495, 1098934, 2358929
140, 0, 1081997, 1098814, 2358929
141, 0, 757085, 1096391, 2358929
141, 0, 11150975, 1096391, 2358929
142, 0, 1125952, 1096599, 2358929
142, 1522553138, 303235351, 1096599, 2358929
143, 0, 1049218, 1096268, 2358929
144, 0, 776237, 1094046, 2358929
144, 0, 11156482, 1094046, 2358929
145, 0, 1087970, 1094005, 2358929
145, 1522553138, 343526414, 1094005, 2358929
146, 0, 1040975, 1093642, 2358929
147, 0, 763671, 1091398, 2358929
147, 0, 11172145, 1091398, 2358929
148, 0, 1112280, 1091539, 2358929
148, 1522553138, 384016641, 1091539, 2358929
149, 0, 1125857, 1091769, 2358929
150, 0, 752356, 1089507, 2358929
150, 0, 11197912, 1089507, 2358929
151, 0, 1121796, 1089720, 2358929
151, 1522553138, 424419630, 1089720, 2358929
152, 0, 1037145, 1089375, 2358929
153, 0, 746925, 1087137, 2358929
153, 0, 11168419, 1087137, 2358929
154, 0, 1100481, 1087223, 2358929
154, 1522553138, 464863711, 1087223, 2358929
155, 0, 1051298, 1086992, 2358929
156, 0, 772171, 1084974, 2358929
156, 0, 11143458, 1084974, 2358929
157, 0, 1119685, 1085195, 2358929
157, 1522553138, 505224982, 1085195, 2358929
158, 0, 1069774, 1085098, 2358929
159, 0, 776116, 1083155, 2358929
159, 0, 11152402, 1083155, 2358929
160, 0, 1095817, 1083234, 2358929
160, 1522553138, 545660678, 1083234, 2358929
161, 0, 1050125, 1083029, 2358929
162, 0, 772248, 1081111, 2358929
162, 0, 11138743, 1081111, 2358929
163, 0, 1075492, 1081077, 2358929
163, 1522553138, 586055958, 1081077, 2358929
164, 0, 1055580, 1080922, 2358929
165, 0, 766505, 1079017, 2358929
165, 0, 11125761, 1079017, 2358929
166, 0, 1088551, 1079074, 2358929
166, 1522553138, 626455614, 1079074, 2358929
167, 0, 995307, 1078573, 2358929
168, 0, 805762, 1076950, 2358929
168, 0, 11123195, 1076950, 2358929
169, 0, 1087443, 1077012, 2358929
169, 1522553138, 666885060, 1077012, 2358929
170, 0, 1041647, 1076804, 2358929
171, 0, 760072, 1074952, 2358929
171, 0, 11102140, 1074952, 2358929
172, 0, 1063941, 1074888, 2358929
172, 1522553138, 707197164, 1074888, 2358929
173, 0, 1031841, 1074640, 2358929
174, 0, 787871, 1072992, 2358929
174, 0, 11159625, 1072992, 2358929
175, 0, 1097104, 1073129, 2358929
175, 1522553138, 747738432, 1073129, 2358929
176, 0, 1081619, 1073177, 2358929
177, 0, 844106, 1071883, 2358929
177, 0, 11239767, 1071883, 2358929
178, 0, 1175109, 1072462, 2358929
178, 1522553138, 788207566, 1072462, 2358929
179, 0, 1055460, 1072368, 2358929
180, 0, 754666, 1070603, 2358929
180, 0, 11149077, 1070603, 2358929
181, 0, 1108169, 1070810, 2358929
181, 1522553138, 828635085, 1070810, 2358929
182, 0, 1016644, 1070513, 2358929
183, 0, 773662, 1068891, 2358929
183, 0, 11132397, 1068891, 2358929
184, 0, 1092635, 1069020, 2358929
184, 1522553138, 868899586, 1069020, 2358929
185, 0, 1016578, 1068737, 2358929
186, 0, 774065, 1067153, 2358929
186, 0, 11104363, 1067153, 2358929
187, 0, 1064184, 1067138, 2358929
187, 1522553138, 909330803, 1067138, 2358929
188, 0, 1067657, 1067140, 2358929
189, 0, 780874, 1065626, 2358929
189, 0, 11151327, 1065626, 2358929
190, 0, 1085368, 1065729, 2358929
190, 1522553138, 949829728, 1065729, 2358929
191, 0, 1113944, 1065981, 2358929
192, 0, 772266, 1064452, 2358929
192, 0, 11166626, 1064452, 2358929
193, 0, 1099677, 1064634, 2358929
193, 1522553138, 990248445, 1064634, 2358929
194, 0, 1036328, 1064489, 2358929
195, 0, 753972, 1062897, 2358929
195, 0, 11144477, 1062897, 2358929
196, 0, 1078987, 1062979, 2358929
196, 1522553139, 30650757, 1062979, 2358929
197, 0, 1052251, 1062925, 2358929
198, 0, 767500, 1061433, 2358929
198, 0, 11140661, 1061433, 2358929
199, 0, 1074285, 1061497, 2358929
199, 1522553139, 71112963, 1061497, 2358929
200, 0, 1042915, 1061405, 2358929
201, 0, 751652, 1059864, 2358929
201, 0, 11172574, 1059864, 2358929
202, 0, 1106510, 1060094, 2358929
202, 1522553139, 111561732, 1060094, 2358929
203, 0, 1041286, 1060002, 2358929
204, 0, 744451, 1058456, 2358929
204, 0, 11142873, 1058456, 2358929
205, 0, 1084257, 1058581, 2358929
205, 1522553139, 151946856, 1058581, 2358929
206, 0, 1066376, 1058618, 2358929
207, 0, 751313, 1057134, 2358929
207, 0, 11143901, 1057134, 2358929
208, 0, 1076587, 1057227, 2358929
208, 1522553139, 192380417, 1057227, 2358929
209, 0, 1034019, 1057116, 2358929
210, 0, 750153, 1055655, 2358929
210, 0, 11142898, 1055655, 2358929
211, 0, 1077615, 1055759, 2358929
211, 1522553139, 232789343, 1055759, 2358929
212, 0, 1032339, 1055649, 2358929
213, 0, 766077, 1054290, 2358929
213, 0, 11726640, 1054290, 2358929
214, 0, 1671045, 1057172, 2358929
214, 1522553139, 274033379, 1057172, 2358929
215, 0, 1315373, 1058372, 2358929
216, 0, 1046831, 1058319, 2358929
216, 0, 11124137, 1058319, 2358929
217, 0, 1088334, 1058457, 2358929
217, 1522553139, 313561745, 1058457, 2358929
218, 0, 1021092, 1058286, 2358929
219, 0, 771612, 1056977, 2358929
219, 0, 11123810, 1056977, 2358929
220, 0, 1086131, 1057109, 2358929
220, 1522553139, 354005045, 1057109, 2358929
221, 0, 1034930, 1057009, 2358929
222, 0, 741910, 1055590, 2358929
222, 0, 11140046, 1055590, 2358929
223, 0, 1105127, 1055812, 2358929
223, 1522553139, 394428813, 1055812, 2358929
224, 0, 1053302, 1055801, 2358929
225, 0, 743563, 1054414, 2358929
225, 0, 11134301, 1054414, 2358929
226, 0, 1094019, 1054589, 2358929
226, 1522553139, 434833051, 1054589, 2358929
227, 0, 1047558, 1054559, 2358929
228, 0, 752246, 1053234, 2358929
228, 0, 11131423, 1053234, 2358929
229, 0, 1093588, 1053410, 2358929
229, 1522553139, 475244372, 1053410, 2358929
230, 0, 1027179, 1053296, 2358929
231, 0, 760200, 1052028, 2358929
231, 0, 11128075, 1052028, 2358929
232, 0, 1092116, 1052200, 2358929
232, 1522553139, 515670276, 1052200, 2358929
233, 0, 1018935, 1052058, 2358929
234, 0, 740498, 1050727, 2358929
234, 0, 11117175, 1050727, 2358929
235, 0, 1080642, 1050854, 2358929
235, 1522553139, 556048629, 1050854, 2358929
236, 0, 1018400, 1050717, 2358929
237, 0, 738088, 1049398, 2358929
237, 0, 11145285, 1049398, 2358929
238, 0, 1109325, 1049649, 2358929
238, 1522553139, 596480575, 1049649, 2358929
239, 0, 1027344, 1049556, 2358929
240, 0, 742188, 1048276, 2358929
240, 0, 11146000, 1048276, 2358929
241, 0, 1104467, 1048509, 2358929
241, 1522553139, 639430559, 1048509, 2358929
242, 0, 1178890, 1049047, 2358929
243, 0, 778267, 1047933, 2358929
243, 0, 11162236, 1047933, 2358929
244, 0, 1099557, 1048144, 2358929
244, 1522553139, 677304362, 1048144, 2358929
245, 0, 1069450, 1048230, 2358929
246, 0, 766951, 1047087, 2358929
246, 0, 11176439, 1047087, 2358929
247, 0, 1114178, 1047358, 2358929
247, 1522553139, 717722454, 1047358, 2358929
248, 0, 1075738, 1047472, 2358929
249, 0, 757874, 1046309, 2358929
249, 0, 11248091, 1046309, 2358929
250, 0, 1183746, 1046858, 2358929
250, 1522553139, 758215441, 1046858, 2358929
251, 0, 1046869, 1046858, 2358929
252, 0, 748224, 1045673, 2358929
252, 0, 11153390, 1045673, 2358929
253, 0, 1087430, 1045838, 2358929
253, 1522553139, 798559210, 1045838, 2358929
254, 0, 1045292, 1045836, 2358929
255, 0, 760293, 1044717, 2358929
255, 0, 11147282, 1044717, 2358929
256, 0, 1079552, 1044853, 2358929
256, 1522553139, 838969229, 1044853, 2358929
257, 0, 1052778, 1044883, 2358929
258, 0, 752830, 1043752, 2358929
258, 0, 11150288, 1043752, 2358929
259, 0, 1081985, 1043899, 2358929
259, 1522553139, 879385498, 1043899, 2358929
260, 0, 1064169, 1043976, 2358929
261, 0, 767607, 1042918, 2358929
261, 0, 11143711, 1042918, 2358929
262, 0, 1082648, 1043069, 2358929
262, 1522553139, 919869631, 1043069, 2358929
263, 0, 1090300, 1043248, 2358929
264, 0, 756499, 1042162, 2358929
264, 0, 11163019, 1042162, 2358929
265, 0, 1095393, 1042362, 2358929
265, 1522553139, 960312722, 1042362, 2358929
266, 0, 1057577, 1042419, 2358929
267, 0, 763047, 1041373, 2358929
267, 0, 11145609, 1041373, 2358929
268, 0, 1077254, 1041506, 2358929
269, 1522553140, 740605, -5610899, 2358929
269, 0, 1045168, -5610899, 2358929
269, 0, 777146, -5610899, 2358929
269, 0, 11150699, -5610899, 2358929
269, 0, 1083541, -5610899, 2358929
269, 1522553140, 41125729, -5610899, 2358929
269, 0, 1042549, -5610899, 2358929
269, 0, 774580, -5610899, 2358929
269, 0, 11159486, -5610899, 2358929
269, 0, 1091547, -5610899, 2358929
269, 1522553140, 81550851, -5610899, 2358929
269, 0, 1056232, -5610899, 2358929
269, 0, 761805, -5610899, 2358929
269, 0, 11149159, -5610899, 2358929
269, 0, 1089137, -5610899, 2358929
269, 1522553140, 122015245, -5610899, 2358929
269, 0, 1046790, -5610899, 2358929
269, 0, 745801, -5610899, 2358929
269, 0, 11186852, -5610899, 2358929
269, 0, 1140528, -5610899, 2358929
269, 1522553140, 162604271, -5610899, 2358929
269, 0, 1015317, -5610899, 2358929
269, 0, 739225, -5610899, 2358929
269, 0, 11125067, -5610899, 2358929
269, 0, 1085983, -5610899, 2358929
269, 1522553140, 202767992, -5610899, 2358929
269, 0, 1039053, -5610899, 2358929
269, 0, 758220, -5610899, 2358929
269, 0, 11114168, -5610899, 2358929
269, 0, 1075291, -5610899, 2358929
269, 1522553140, 243202541, -5610899, 2358929
269, 0, 1032476, -5610899, 2358929
269, 0, 753934, -5610899, 2358929
269, 0, 11141525, -5610899, 2358929
269, 0, 1116816, -5610899, 2358929
269, 1522553140, 283625041, -5610899, 2358929
269, 0, 1058460, -5610899, 2358929
269, 0, 761505, -5610899, 2358929
269, 0, 11205993, -5610899, 2358929
269, 0, 3382248, -5610899, 2358929
269, 0, 1108336, -5610899, 2358929
269, 0, 759768, -5610899, 2358929
269, 0, 11140141, -5610899, 2358929
269, 0, 1075380, -5610899, 2358929
269, 1522553140, 364396899, -5610899, 2358929
269, 0, 1052433, -5610899, 2358929
269, 0, 765374, -5610899, 2358929
269, 0, 11132883, -5610899, 2358929
269, 0, 1066975, -5610899, 2358929
269, 1522553140, 405229774, -5610899, 2358929
269, 0, 1712719, -5610899, 2358929
269, 0, 750251, -5610899, 2358929
269, 0, 11803950, -5610899, 2358929
269, 0, 1742053, -5610899, 2358929
269, 1522553140, 445907650, -5610899, 2358929
269, 0, 1660670, -5610899, 2358929
269, 0, 758201, -5610899, 2358929
269, 0, 11173939, -5610899, 2358929
269, 0, 1109906, -5610899, 2358929
269, 1522553140, 486325425, -5610899, 2358929
269, 0, 1047221, -5610899, 2358929
269, 0, 748703, -5610899, 2358929
269, 0, 11148608, -5610899, 2358929
269, 0, 1093325, -5610899, 2358929
269, 1522553140, 526775179, -5610899, 2358929
269, 0, 1051212, -5610899, 2358929
269, 0, 758424, -5610899, 2358929
269, 0, 11143173, -5610899, 2358929
269, 0, 1079661, -5610899, 2358929
269, 1522553140, 567186808, -5610899, 2358929
269, 0, 1035985, -5610899, 2358929
269, 0, 752415, -5610899, 2358929
269, 0, 11145966, -5610899, 2358929
269, 0, 1082663, -5610899, 2358929
269, 1522553140, 607714581, -5610899, 2358929
269, 0, 1615699, -5610899, 2358929
269, 0, 1027758, -5610899, 2358929
269, 0, 11742763, -5610899, 2358929
269, 0, 1679981, -5610899, 2358929
269, 1522553140, 647562727, -5610899, 2358929
269, 0, 1042926, -5610899, 2358929
269, 0, 756024, -5610899, 2358929
269, 0, 11199157, -5610899, 2358929
269, 0, 1135073, -5610899, 2358929
269, 1522553140, 687698787, -5610899, 2358929
269, 0, 1182593, -5610899, 2358929
269, 0, 763088, -5610899, 2358929
269, 0, 11163462, -5610899, 2358929
269, 0, 1125366, -5610899, 2358929
269, 1522553140, 728159790, -5610899, 2358929
269, 0, 1155857, -5610899, 2358929
269, 0, 749476, -5610899, 2358929
269, 0, 11133235, -5610899, 2358929
269, 0, 1093681, -5610899, 2358929
269, 1522553140, 768514910, -5610899, 2358929
269, 0, 1001620, -5610899, 2358929
269, 0, 750968, -5610899, 2358929
269, 0, 11105560, -5610899, 2358929
269, 0, 1064809, -5610899, 2358929
269, 1522553140, 808891383, -5610899, 2358929
269, 0, 1011966, -5610899, 2358929
269, 0, 793031, -5610899, 2358929
269, 0, 11096114, -5610899, 2358929
269, 0, 1054894, -5610899, 2358929
269, 1522553140, 849318637, -5610899, 2358929
269, 0, 1039499, -5610899, 2358929
269, 0, 752908, -5610899, 2358929
269, 0, 11139481, -5610899, 2358929
269, 0, 1099667, -5610899, 2358929
269, 1522553140, 889834952, -5610899, 2358929
269, 0, 1012345, -5610899, 2358929
269, 0, 741015, -5610899, 2358929
269, 0, 11121962, -5610899, 2358929
269, 0, 1081680, -5610899, 2358929
269, 1522553140, 930243717, -5610899, 2358929
269, 0, 1022535, -5610899, 2358929
269, 0, 766205, -5610899, 2358929
269, 0, 11124599, -5610899, 2358929
269, 0, 1084108, -5610899, 2358929
269, 1522553140, 970684044, -5610899, 2358929
269, 0, 1008141, -5610899, 2358929
269, 0, 733269, -5610899, 2358929
269, 1, 1158635519, -5610899, 2358929
269, 0, 1121433, -5610899, 2358929
269, 1522553141, 11121819, -5610899, 2358929
269, 0, 1031611, -5610899, 2358929
269, 0, 748042, -5610899, 2358929
269, 0, 11129874, -5610899, 2358929
269, 0, 1089279, -5610899, 2358929
269, 1522553141, 51496261, -5610899, 2358929
269, 0, 1026384, -5610899, 2358929
269, 0, 748075, -5610899, 2358929
269, 0, 11119907, -5610899, 2358929
269, 0, 1080563, -5610899, 2358929
269, 1522553141, 91909452, -5610899, 2358929
269, 0, 1010636, -5610899, 2358929
269, 0, 750088, -5610899, 2358929
269, 0, 11135252, -5610899, 2358929
269, 0, 1097053, -5610899, 2358929
269, 1522553141, 132363373, -5610899, 2358929
269, 0, 1011190, -5610899, 2358929
269, 0, 742204, -5610899, 2358929
269, 0, 11142109, -5610899, 2358929
269, 0, 1111254, -5610899, 2358929
269, 1522553141, 172752554, -5610899, 2358929
269, 0, 1026120, -5610899, 2358929
269, 0, 744269, -5610899, 2358929
269, 0, 11133080, -5610899, 2358929
269, 0, 1093526, -5610899, 2358929
269, 1522553141, 213154235, -5610899, 2358929
269, 0, 1055631, -5610899, 2358929
269, 0, 762687, -5610899, 2358929
269, 0, 11136238, -5610899, 2358929
269, 0, 1099028, -5610899, 2358929
269, 1522553141, 253602843, -5610899, 2358929
269, 0, 1071342, -5610899, 2358929
269, 0, 786577, -5610899, 2358929
269, 0, 11132944, -5610899, 2358929
269, 0, 1093390, -5610899, 2358929
269, 1522553141, 295083269, -5610899, 2358929
269, 0, 2226786, -5610899, 2358929
269, 0, 1324997, -5610899, 2358929
269, 0, 13328637, -5610899, 2358929
269, 0, 3518195, -5610899, 2358929
269, 0, 1055485, -5610899, 2358929
269, 0, 749835, -5610899, 2358929
269, 0, 11151774, -5610899, 2358929
269, 0, 1087326, -5610899, 2358929
269, 1522553141, 374828897, -5610899, 2358929
269, 0, 1034277, -5610899, 2358929
269, 0, 759407, -5610899, 2358929
269, 0, 11142909, -5610899, 2358929
269, 0, 1086741, -5610899, 2358929
269, 1522553141, 415888859, -5610899, 2358929
269, 0, 1111295, -5610899, 2358929
269, 0, 764447, -5610899, 2358929
269, 0, 11148365, -5610899, 2358929
269, 0, 1083084, -5610899, 2358929
269, 1522553141, 456366797, -5610899, 2358929
269, 0, 1051023, -5610899, 2358929
269, 0, 745269, -5610899, 2358929
269, 0, 11163770, -5610899, 2358929
269, 0, 1099634, -5610899, 2358929
269, 1522553141, 496836558, -5610899, 2358929
269, 0, 1034918, -5610899, 2358929
269, 0, 761247, -5610899, 2358929
269, 0, 11160113, -5610899, 2358929
269, 0, 1098217, -5610899, 2358929
269, 1522553141, 536702315, -5610899, 2358929
