Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,,,
0,0,0,427852,0,0,,,,
0,0,0,439329,0,0,,,,
0,0,0,437007,0,0,,,,
0,0,0,426402,0,0,,,,
0,0,0,426786,0,0,,,,
0,0,0,429671,0,0,,,,
0,0,0,459171,0,0,,,,
0,0,0,431535,0,0,,,,
0,0,0,465305,0,0,,,,
0,0,0,421836,0,0,,,,
0,0,0,429929,0,0,,,,
0,0,0,429741,0,0,,,,
0,0,0,430022,0,0,,,,
0,0,0,434573,0,0,,,,
0,0,0,432979,0,0,,,,
0,0,0,431385,0,0,,,,
0,0,0,485350,0,0,,,,
0,0,0,461350,0,0,,,,
0,0,0,434693,0,0,,,,
0,0,0,542879,0,0,,,,
0,0,0,471170,0,0,,,,
0,0,0,448158,0,0,,,,
0,0,0,459522,0,0,,,,
0,0,0,478490,0,0,,,,
0,0,0,471624,0,0,,,,
0,0,0,461945,0,0,,,,
0,0,0,454871,0,0,,,,
0,0,0,457849,0,0,,,,
0,0,0,450567,0,0,,,,
0,0,0,454795,0,0,,,,
0,0,0,471732,0,0,,,,
0,0,0,452313,0,0,,,,
0,0,0,448052,0,0,,,,
0,0,0,444311,0,0,,,,
0,0,0,454373,0,0,,,,
0,0,0,467871,0,0,,,,
0,0,0,465746,0,0,,,,
0,0,0,433567,0,0,,,,
0,0,0,433576,0,0,,,,
0,0,0,424836,0,0,,,,
0,0,0,415314,0,0,,,,
0,0,0,423604,0,0,,,,
0,0,0,422989,0,0,,,,
0,0,0,432112,0,0,,,,
0,0,0,446756,0,0,,,,
0,0,0,421297,0,0,,,,
0,0,0,416047,0,0,,,,
0,0,0,422983,0,0,,,,
0,0,0,429137,0,0,,,,
0,0,0,441646,0,0,,,,
0,0,0,437958,0,0,,,,
0,0,0,417343,0,0,,,,
0,0,0,422872,0,0,,,,
0,0,0,420174,0,0,,,,
0,0,0,425235,0,0,,,,
0,0,0,425556,0,0,,,,
0,0,0,415774,0,0,,,,
0,0,0,416304,0,0,,,,
0,0,0,420063,0,0,,,,
0,0,0,431531,0,0,,,,
0,0,0,420967,0,0,,,,
0,0,0,425455,0,0,,,,
0,0,0,507235,0,0,,,,
0,0,0,422974,0,0,,,,
0,0,0,425327,0,0,,,,
0,0,0,446378,0,0,,,,
0,0,0,425658,0,0,,,,
0,0,0,421709,0,0,,,,
0,0,0,425781,0,0,,,,
0,0,0,441154,0,0,,,,
0,0,0,459237,0,0,,,,
0,0,0,467579,0,0,,,,
0,0,0,458630,0,0,,,,
0,0,0,424056,0,0,,,,
0,0,0,504898,0,0,,,,
0,0,0,567356,0,0,,,,
0,0,0,469865,0,0,,,,
0,0,0,477843,0,0,,,,
0,0,0,466915,0,0,,,,
0,0,0,460883,0,0,,,,
0,0,0,447715,0,0,,,,
0,0,0,466682,0,0,,,,
0,0,0,481067,0,0,,,,
0,0,0,482222,0,0,,,,
0,0,0,459731,0,0,,,,
0,0,0,461303,0,0,,,,
0,0,0,462979,0,0,,,,
0,0,0,495176,0,0,,,,
0,0,0,465029,0,0,,,,
0,0,0,459153,0,0,,,,
0,0,0,457807,0,0,,,,
0,0,0,518442,0,0,,,,
0,0,0,432722,0,0,,,,
0,0,0,441690,0,0,,,,
0,0,0,419199,0,0,,,,
0,0,0,417281,0,0,,,,
0,0,0,421718,0,0,,,,
0,0,0,423341,0,0,,,,
0,0,0,428664,0,0,,,,
0,0,0,442526,0,0,,,,
0,0,0,420713,0,0,,,,
0,0,0,429368,0,0,,,,
0,0,0,431565,0,0,,,,
0,0,0,422095,0,0,,,,
0,0,0,432521,0,0,,,,
0,0,0,447999,0,0,,,,
0,0,0,430456,0,0,,,,
0,0,0,422288,0,0,,,,
0,0,0,423339,0,0,,,,
0,0,0,433140,0,0,,,,
0,0,0,427420,0,0,,,,
0,0,0,427533,0,0,,,,
0,0,0,416813,0,0,,,,
0,0,0,426146,0,0,,,,
0,0,0,438604,0,0,,,,
0,0,0,455650,0,0,,,,
0,0,0,472068,0,0,,,,
0,0,0,436873,0,0,,,,
0,0,0,553342,0,0,,,,
0,0,0,489085,0,0,,,,
0,0,0,467222,0,0,,,,
0,0,0,459891,0,0,,,,
0,0,0,474279,0,0,,,,
0,0,0,464551,0,0,,,,
0,0,0,466335,0,0,,,,
0,0,0,453431,0,0,,,,
0,0,0,449954,0,0,,,,
0,0,0,449288,0,0,,,,
0,0,0,467426,0,0,,,,
0,0,0,471397,0,0,,,,
0,0,0,461566,0,0,,,,
0,0,0,452151,0,0,,,,
0,0,0,448518,0,0,,,,
0,0,0,448010,0,0,,,,
0,0,0,543333,0,0,,,,
0,0,0,464076,0,0,,,,
0,0,0,427734,0,0,,,,
0,0,0,429049,0,0,,,,
0,0,0,428957,0,0,,,,
0,0,0,419282,0,0,,,,
0,0,0,419034,0,0,,,,
0,0,0,423681,0,0,,,,
0,0,0,426455,0,0,,,,
0,0,0,425686,0,0,,,,
0,0,0,422469,0,0,,,,
0,0,0,419982,0,0,,,,
0,0,0,418640,0,0,,,,
0,0,0,433756,0,0,,,,
0,0,0,434602,0,0,,,,
0,0,0,417843,0,0,,,,
0,0,0,416971,0,0,,,,
0,0,0,418233,0,0,,,,
0,0,0,426058,0,0,,,,
0,0,0,428310,0,0,,,,
0,0,0,422072,0,0,,,,
0,0,0,426668,0,0,,,,
0,0,0,421055,0,0,,,,
0,0,0,429505,0,0,,,,
0,0,0,428371,0,0,,,,
0,0,0,416926,0,0,,,,
0,0,0,425115,0,0,,,,
0,0,0,431170,0,0,,,,
0,0,0,437744,0,0,,,,
0,0,0,429110,0,0,,,,
0,0,0,426414,0,0,,,,
0,0,0,453197,0,0,,,,
0,0,0,430346,0,0,,,,
0,0,0,418535,0,0,,,,
0,0,0,438443,0,0,,,,
0,0,0,442519,0,0,,,,
0,0,0,462218,0,0,,,,
0,0,0,454887,0,0,,,,
0,0,0,464483,0,0,,,,
0,0,0,435328,0,0,,,,
0,0,0,497893,0,0,,,,
0,0,0,483739,0,0,,,,
0,0,0,455158,0,0,,,,
0,0,0,462462,0,0,,,,
0,0,0,453307,0,0,,,,
0,0,0,460663,0,0,,,,
0,0,0,472135,0,0,,,,
0,0,0,459647,0,0,,,,
0,0,0,452264,0,0,,,,
0,0,0,446547,0,0,,,,
0,0,0,456299,0,0,,,,
0,0,0,469853,0,0,,,,
0,0,0,470230,0,0,,,,
0,0,0,451857,0,0,,,,
0,0,0,458693,0,0,,,,
0,0,0,443965,0,0,,,,
0,0,0,547102,0,0,,,,
0,0,0,456803,0,0,,,,
0,0,0,423066,0,0,,,,
0,0,0,431672,0,0,,,,
0,0,0,435017,0,0,,,,
0,0,0,429144,0,0,,,,
0,0,0,422021,0,0,,,,
0,0,0,416877,0,0,,,,
0,0,0,417515,0,0,,,,
0,0,0,428777,0,0,,,,
0,0,0,455091,0,0,,,,
0,0,0,422136,0,0,,,,
0,0,0,419804,0,0,,,,
0,0,0,424868,0,0,,,,
0,0,0,429777,0,0,,,,
0,0,0,443174,0,0,,,,
0,0,0,437093,0,0,,,,
0,0,0,420231,0,0,,,,
0,0,0,415087,0,0,,,,
0,0,0,421141,0,0,,,,
0,0,0,530788,0,0,,,,
0,0,0,446166,0,0,,,,
0,0,0,438157,0,0,,,,
0,0,0,473042,0,0,,,,
0,0,0,458385,0,0,,,,
0,0,0,458581,0,0,,,,
0,0,0,509037,0,0,,,,
0,0,0,564648,0,0,,,,
0,0,0,488074,0,0,,,,
0,0,0,471030,0,0,,,,
0,0,0,453049,0,0,,,,
0,0,0,461422,0,0,,,,
0,0,0,461306,0,0,,,,
0,0,0,475928,0,0,,,,
0,0,0,461957,0,0,,,,
0,0,0,453768,0,0,,,,
0,0,0,446932,0,0,,,,
0,0,0,454732,0,0,,,,
0,0,0,467585,0,0,,,,
0,0,0,470020,0,0,,,,
0,0,0,453341,0,0,,,,
0,0,0,455828,0,0,,,,
0,0,0,454514,0,0,,,,
0,0,0,488095,0,0,,,,
0,0,0,435375,0,0,,,,
0,0,0,425258,0,0,,,,
0,0,0,422746,0,0,,,,
0,0,0,424191,0,0,,,,
0,0,0,420481,0,0,,,,
0,0,0,433073,0,0,,,,
0,0,0,446550,0,0,,,,
0,0,0,437892,0,0,,,,
0,0,0,426577,0,0,,,,
0,0,0,431356,0,0,,,,
0,0,0,423479,0,0,,,,
0,0,0,427946,0,0,,,,
0,0,0,435694,0,0,,,,
0,0,0,449640,0,0,,,,
0,0,0,422440,0,0,,,,
0,0,0,424459,0,0,,,,
0,0,0,417780,0,0,,,,
0,0,0,439591,0,0,,,,
0,0,0,436609,0,0,,,,
0,0,0,430815,0,0,,,,
0,0,0,416740,0,0,,,,
0,0,0,424436,0,0,,,,
0,0,0,421404,0,0,,,,
0,0,0,423995,0,0,,,,
0,0,0,433045,0,0,,,,
0,0,0,436418,0,0,,,,
0,0,0,428802,0,0,,,,
0,0,0,421602,0,0,,,,
0,0,0,421381,0,0,,,,
0,0,0,438035,0,0,,,,
0,0,0,456408,0,0,,,,
0,0,0,423999,0,0,,,,
0,0,0,415498,0,0,,,,
0,0,0,426475,0,0,,,,
0,0,0,424171,0,0,,,,
0,0,0,427283,0,0,,,,
0,0,0,425552,0,0,,,,
0,0,0,415384,0,0,,,,
0,0,0,414329,0,0,,,,
0,0,0,414995,0,0,,,,
0,0,0,427222,0,0,,,,
0,0,0,439449,0,0,,,,
0,0,0,413967,0,0,,,,
0,0,0,418539,0,0,,,,
0,0,0,421130,0,0,,,,
0,0,0,427940,0,0,,,,
0,0,0,432824,0,0,,,,
0,0,0,430155,0,0,,,,
0,0,0,420143,0,0,,,,
0,0,0,431901,0,0,,,,
0,0,0,419857,0,0,,,,
0,0,0,427397,0,0,,,,
0,0,0,438270,0,0,,,,
0,0,0,427581,0,0,,,,
0,0,0,417099,0,0,,,,
0,0,0,423546,0,0,,,,
0,0,0,430044,0,0,,,,
0,0,0,443104,0,0,,,,
0,0,0,424706,0,0,,,,
0,0,0,418339,0,0,,,,
0,0,0,418067,0,0,,,,
0,0,0,420606,0,0,,,,
0,0,0,435907,0,0,,,,
0,0,0,416832,0,0,,,,
0,0,0,415882,0,0,,,,
0,0,0,422952,0,0,,,,
0,0,0,426534,0,0,,,,
0,0,0,431052,0,0,,,,
0,0,0,428019,0,0,,,,
0,0,0,417955,0,0,,,,
0,0,0,423880,0,0,,,,
0,0,0,423971,0,0,,,,
0,0,0,438594,0,0,,,,
0,0,0,435770,0,0,,,,
0,0,0,415705,0,0,,,,
0,0,0,414495,0,0,,,,
0,0,0,432503,0,0,,,,
0,0,0,431866,0,0,,,,
0,0,0,460611,0,0,,,,
0,0,0,464983,0,0,,,,
0,0,0,431960,0,0,,,,
0,0,0,502843,0,0,,,,
0,0,0,493205,0,0,,,,
0,0,0,476431,0,0,,,,
0,0,0,476064,0,0,,,,
0,0,0,471062,0,0,,,,
0,0,0,448091,0,0,,,,
0,0,0,449287,0,0,,,,
0,0,0,451732,0,0,,,,
0,0,0,477823,0,0,,,,
0,0,0,461258,0,0,,,,
0,0,0,452610,0,0,,,,
0,0,0,451305,0,0,,,,
0,0,0,456094,0,0,,,,
0,0,0,461040,0,0,,,,
0,0,0,460152,0,0,,,,
0,0,0,452754,0,0,,,,
0,0,0,448584,0,0,,,,
0,0,0,469259,0,0,,,,
0,0,0,421340,0,0,,,,
0,0,0,425400,0,0,,,,
0,0,0,421022,0,0,,,,
0,0,0,424562,0,0,,,,
0,0,0,436174,0,0,,,,
0,0,0,428619,0,0,,,,
0,0,0,424763,0,0,,,,
0,0,0,416011,0,0,,,,
0,0,0,416164,0,0,,,,
0,0,0,438974,0,0,,,,
0,0,0,445690,0,0,,,,
0,0,0,417458,0,0,,,,
0,0,0,418082,0,0,,,,
0,0,0,425475,0,0,,,,
0,0,0,416358,0,0,,,,
0,0,0,421616,0,0,,,,
0,0,0,441561,0,0,,,,
0,0,0,427235,0,0,,,,
0,0,0,425514,0,0,,,,
0,0,0,414366,0,0,,,,
0,0,0,420249,0,0,,,,
0,0,0,435194,0,0,,,,
0,0,0,433369,0,0,,,,
0,0,0,414669,0,0,,,,
0,0,0,418364,0,0,,,,
0,0,0,2630274,0,0,,,,
0,0,0,507577,0,0,,,,
0,0,0,464450,0,0,,,,
0,0,0,477364,0,0,,,,
0,0,0,532309,0,0,,,,
0,0,0,563765,0,0,,,,
0,0,0,489284,0,0,,,,
0,0,0,472302,0,0,,,,
0,0,0,466102,0,0,,,,
0,0,0,474172,0,0,,,,
0,0,0,454430,0,0,,,,
0,0,0,446250,0,0,,,,
0,0,0,457186,0,0,,,,
0,0,0,461246,0,0,,,,
0,0,1,0,0,0,,,,
0,0,0,446032,0,0,,,,
0,0,0,444519,0,0,,,,
0,0,0,450715,0,0,,,,
0,0,0,467379,0,0,,,,
0,0,0,454772,0,0,,,,
0,0,0,449874,0,0,,,,
0,0,0,488569,0,0,,,,
0,0,0,454661,0,0,,,,
0,0,0,423669,0,0,,,,
0,0,0,418198,0,0,,,,
0,0,0,423977,0,0,,,,
0,0,0,430641,0,0,,,,
0,0,0,443086,0,0,,,,
0,0,0,439802,0,0,,,,
0,0,0,415894,0,0,,,,
0,0,0,413599,0,0,,,,
0,0,0,423441,0,0,,,,
0,0,0,436042,0,0,,,,
0,0,0,432030,0,0,,,,
0,0,0,421507,0,0,,,,
0,0,0,423952,0,0,,,,
0,0,0,420876,0,0,,,,
0,0,0,429884,0,0,,,,
0,0,0,431913,0,0,,,,
0,0,0,422327,0,0,,,,
0,0,0,431023,0,0,,,,
0,0,0,423364,0,0,,,,
0,0,0,422685,0,0,,,,
0,0,0,427421,0,0,,,,
0,0,0,422158,0,0,,,,
0,0,0,420698,0,0,,,,
0,0,0,417205,0,0,,,,
0,0,0,427151,0,0,,,,
0,0,0,440377,0,0,,,,
0,0,0,457198,0,0,,,,
0,0,0,416831,0,0,,,,
0,0,0,421308,0,0,,,,
0,0,0,430889,0,0,,,,
0,0,0,497662,0,0,,,,
0,0,0,455320,0,0,,,,
0,0,0,442145,0,0,,,,
0,0,0,529749,0,0,,,,
0,0,0,487616,0,0,,,,
0,0,0,471940,0,0,,,,
0,0,0,469441,0,0,,,,
0,0,0,474443,0,0,,,,
0,0,0,454288,0,0,,,,
0,0,0,454289,0,0,,,,
0,0,0,469551,0,0,,,,
0,0,0,460125,0,0,,,,
0,0,0,449502,0,0,,,,
0,0,0,451066,0,0,,,,
0,0,0,453723,0,0,,,,
0,0,0,472162,0,0,,,,
0,0,0,457997,0,0,,,,
0,0,0,444352,0,0,,,,
0,0,0,451333,0,0,,,,
0,0,0,500136,0,0,,,,
0,0,0,457637,0,0,,,,
0,0,0,422327,0,0,,,,
0,0,0,419880,0,0,,,,
0,0,0,416808,0,0,,,,
0,0,0,427696,0,0,,,,
0,0,0,440613,0,0,,,,
0,0,0,431448,0,0,,,,
0,0,0,419470,0,0,,,,
0,0,0,423169,0,0,,,,
0,0,0,418535,0,0,,,,
0,0,0,437183,0,0,,,,
0,0,0,424215,0,0,,,,
0,0,0,420519,0,0,,,,
0,0,0,420832,0,0,,,,
0,0,0,420938,0,0,,,,
0,0,0,425367,0,0,,,,
0,0,0,440263,0,0,,,,
0,0,0,414276,0,0,,,,
0,0,0,416204,0,0,,,,
0,0,0,415007,0,0,,,,
0,0,0,429383,0,0,,,,
0,0,0,428187,0,0,,,,
0,0,0,426626,0,0,,,,
0,0,0,413451,0,0,,,,
0,0,0,413087,0,0,,,,
0,0,0,421265,0,0,,,,
0,0,0,431059,0,0,,,,
0,0,0,427361,0,0,,,,
0,0,0,421998,0,0,,,,
0,0,0,430386,0,0,,,,
0,0,0,447105,0,0,,,,
0,0,0,419763,0,0,,,,
0,0,0,420337,0,0,,,,
0,0,0,426744,0,0,,,,
0,0,0,449923,0,0,,,,
0,0,0,414352,0,0,,,,
0,0,0,414145,0,0,,,,
0,0,0,414719,0,0,,,,
0,0,0,419200,0,0,,,,
0,0,0,433367,0,0,,,,
0,0,0,418525,0,0,,,,
0,0,0,413735,0,0,,,,
0,0,0,414152,0,0,,,,
0,0,0,434466,0,0,,,,
0,0,0,440614,0,0,,,,
0,0,0,420199,0,0,,,,
0,0,0,426450,0,0,,,,
0,0,0,424421,0,0,,,,
0,0,0,433380,0,0,,,,
0,0,0,443902,0,0,,,,
0,0,0,437706,0,0,,,,
0,0,0,428332,0,0,,,,
0,0,0,420260,0,0,,,,
0,0,0,435313,0,0,,,,
0,0,0,446305,0,0,,,,
0,0,0,451878,0,0,,,,
0,0,0,429537,0,0,,,,
0,0,0,420944,0,0,,,,
0,0,0,418810,0,0,,,,
0,0,0,417926,0,0,,,,
0,0,0,422563,0,0,,,,
0,0,0,437720,0,0,,,,
0,0,0,425430,0,0,,,,
0,0,0,418504,0,0,,,,
0,0,0,412829,0,0,,,,
0,0,0,426423,0,0,,,,
0,0,0,428248,0,0,,,,
0,0,0,440592,0,0,,,,
0,0,0,428980,0,0,,,,
0,0,0,426377,0,0,,,,
0,0,0,421065,0,0,,,,
0,0,0,420702,0,0,,,,
0,0,0,427579,0,0,,,,
0,0,0,453778,0,0,,,,
0,0,0,418832,0,0,,,,
0,0,0,412114,0,0,,,,
0,0,0,485501,0,0,,,,
0,0,0,428002,0,0,,,,
0,0,0,436178,0,0,,,,
0,0,0,462251,0,0,,,,
0,0,0,448334,0,0,,,,
0,0,0,428424,0,0,,,,
0,0,0,543620,0,0,,,,
0,0,0,489285,0,0,,,,
0,0,0,474012,0,0,,,,
0,0,0,476917,0,0,,,,
0,0,0,487112,0,0,,,,
0,0,0,487725,0,0,,,,
0,0,0,509380,0,0,,,,
0,0,0,518638,0,0,,,,
0,0,0,462011,0,0,,,,
0,0,0,456687,0,0,,,,
0,0,0,452560,0,0,,,,
0,0,0,481714,0,0,,,,
0,0,0,473838,0,0,,,,
0,0,0,456325,0,0,,,,
0,0,0,444595,0,0,,,,
0,0,0,474061,0,0,,,,
0,0,0,532121,0,0,,,,
0,0,0,500183,0,0,,,,
0,0,0,500326,0,0,,,,
0,0,0,461512,0,0,,,,
0,0,0,444000,0,0,,,,
0,0,0,441331,0,0,,,,
0,0,0,446840,0,0,,,,
0,0,0,474327,0,0,,,,
0,0,0,452909,0,0,,,,
0,0,0,451387,0,0,,,,
0,0,0,446219,0,0,,,,
0,0,0,447977,0,0,,,,
0,0,0,457756,0,0,,,,
0,0,0,466754,0,0,,,,
0,0,0,452264,0,0,,,,
0,0,0,451990,0,0,,,,
0,0,0,447082,0,0,,,,
0,0,0,480924,0,0,,,,
0,0,0,474142,0,0,,,,
0,0,0,442254,0,0,,,,
0,0,0,433648,0,0,,,,
0,0,0,430876,0,0,,,,
0,0,0,416853,0,0,,,,
0,0,0,419184,0,0,,,,
0,0,0,422297,0,0,,,,
0,0,0,420619,0,0,,,,
0,0,0,423679,0,0,,,,
0,0,0,418824,0,0,,,,
0,0,0,425999,0,0,,,,
0,0,0,417914,0,0,,,,
0,0,0,425194,0,0,,,,
0,0,0,432004,0,0,,,,
0,0,0,442825,0,0,,,,
0,0,0,429167,0,0,,,,
0,0,0,421447,0,0,,,,
0,0,0,417789,0,0,,,,
0,0,0,420589,0,0,,,,
0,0,0,428337,0,0,,,,
0,0,0,428533,0,0,,,,
0,0,0,426646,0,0,,,,
0,0,0,417103,0,0,,,,
0,0,0,413393,0,0,,,,
0,0,0,418589,0,0,,,,
0,0,0,431441,0,0,,,,
0,0,0,430648,0,0,,,,
0,0,0,425531,0,0,,,,
0,0,0,419947,0,0,,,,
0,0,0,422122,0,0,,,,
0,0,0,413932,0,0,,,,
0,0,0,431681,0,0,,,,
0,0,0,445522,0,0,,,,
0,0,0,431344,0,0,,,,
0,0,0,413572,0,0,,,,
0,0,0,415851,0,0,,,,
0,0,0,421412,0,0,,,,
0,0,0,425462,0,0,,,,
0,0,0,435971,0,0,,,,
0,0,0,411740,0,0,,,,
0,0,0,419331,0,0,,,,
0,0,0,417080,0,0,,,,
0,0,0,420922,0,0,,,,
0,0,0,420910,0,0,,,,
0,0,0,448554,0,0,,,,
0,0,0,413073,0,0,,,,
0,0,0,411863,0,0,,,,
0,0,0,414976,0,0,,,,
0,0,0,430692,0,0,,,,
0,0,0,430212,0,0,,,,
0,0,0,418846,0,0,,,,
0,0,0,411333,0,0,,,,
0,0,0,418249,0,0,,,,
0,0,0,424747,0,0,,,,
0,0,0,430985,0,0,,,,
0,0,0,441910,0,0,,,,
0,0,0,432418,0,0,,,,
0,0,0,429906,0,0,,,,
0,0,0,422967,0,0,,,,
0,0,0,417903,0,0,,,,
0,0,0,438151,0,0,,,,
0,0,0,425688,0,0,,,,
0,0,0,466348,0,0,,,,
0,0,0,457739,0,0,,,,
0,0,0,445692,0,0,,,,
0,0,0,555780,0,0,,,,
0,0,0,499879,0,0,,,,
0,0,0,508301,0,0,,,,
0,0,0,460734,0,0,,,,
0,0,0,460823,0,0,,,,
0,0,0,481380,0,0,,,,
0,0,0,457355,0,0,,,,
0,0,0,448484,0,0,,,,
0,0,0,453886,0,0,,,,
0,0,0,468454,0,0,,,,
0,0,0,452188,0,0,,,,
0,0,0,451288,0,0,,,,
0,0,0,443095,0,0,,,,
0,0,0,444590,0,0,,,,
0,0,0,464731,0,0,,,,
0,0,0,450029,0,0,,,,
0,0,0,537460,0,0,,,,
0,0,0,480206,0,0,,,,
0,0,0,442638,0,0,,,,
0,0,0,417727,0,0,,,,
0,0,0,416826,0,0,,,,
0,0,0,411707,0,0,,,,
0,0,0,465806,0,0,,,,
0,0,0,425946,0,0,,,,
0,0,0,426817,0,0,,,,
0,0,0,429562,0,0,,,,
0,0,0,435536,0,0,,,,
0,0,0,423854,0,0,,,,
0,0,0,423422,0,0,,,,
0,0,0,418563,0,0,,,,
0,0,0,425943,0,0,,,,
0,0,0,424730,0,0,,,,
0,0,0,430288,0,0,,,,
0,0,0,435377,0,0,,,,
0,0,0,418330,0,0,,,,
0,0,0,416439,0,0,,,,
0,0,0,426632,0,0,,,,
0,0,0,411670,0,0,,,,
0,0,0,426758,0,0,,,,
0,0,0,438618,0,0,,,,
0,0,0,426258,0,0,,,,
0,0,0,410723,0,0,,,,
0,0,0,422478,0,0,,,,
0,0,0,532150,0,0,,,,
0,0,0,428229,0,0,,,,
0,0,0,438629,0,0,,,,
0,0,0,433406,0,0,,,,
0,0,0,423756,0,0,,,,
0,0,0,419626,0,0,,,,
0,0,0,416642,0,0,,,,
0,0,0,435168,0,0,,,,
0,0,0,442444,0,0,,,,
0,0,0,422585,0,0,,,,
0,0,0,411997,0,0,,,,
0,0,0,413128,0,0,,,,
0,0,0,419570,0,0,,,,
0,0,0,421274,0,0,,,,
0,0,0,438810,0,0,,,,
0,0,0,418117,0,0,,,,
0,0,0,410655,0,0,,,,
0,0,0,412566,0,0,,,,
0,0,0,428906,0,0,,,,
0,0,0,443629,0,0,,,,
0,0,0,433302,0,0,,,,
0,0,0,433077,0,0,,,,
0,0,0,492125,0,0,,,,
0,0,0,459922,0,0,,,,
0,0,0,424959,0,0,,,,
0,0,0,525724,0,0,,,,
0,0,0,498886,0,0,,,,
0,0,0,506839,0,0,,,,
0,0,0,464636,0,0,,,,
0,0,0,462224,0,0,,,,
0,0,0,488095,0,0,,,,
0,0,0,465684,0,0,,,,
0,0,0,457074,0,0,,,,
0,0,0,455496,0,0,,,,
0,0,0,467044,0,0,,,,
0,0,0,450830,0,0,,,,
0,0,0,451127,0,0,,,,
0,0,0,463456,0,0,,,,
0,0,0,473232,0,0,,,,
0,0,0,455873,0,0,,,,
0,0,0,459034,0,0,,,,
0,0,0,459696,0,0,,,,
0,0,0,483483,0,0,,,,
0,0,0,491592,0,0,,,,
0,0,0,440015,0,0,,,,
0,0,0,416926,0,0,,,,
0,0,0,414098,0,0,,,,
0,0,0,421322,0,0,,,,
0,0,0,419901,0,0,,,,
0,0,0,433583,0,0,,,,
0,0,0,437735,0,0,,,,
0,0,0,425844,0,0,,,,
0,0,0,493958,0,0,,,,
0,0,0,460405,0,0,,,,
0,0,0,428362,0,0,,,,
0,0,0,499496,0,0,,,,
0,0,0,487766,0,0,,,,
0,0,0,465203,0,0,,,,
0,0,0,456130,0,0,,,,
0,0,0,457785,0,0,,,,
0,0,0,448972,0,0,,,,
0,0,0,437451,0,0,,,,
0,0,0,472752,0,0,,,,
0,0,0,458470,0,0,,,,
0,0,0,453251,0,0,,,,
0,0,0,442511,0,0,,,,
0,0,0,448906,0,0,,,,
0,0,0,445718,0,0,,,,
0,0,0,473988,0,0,,,,
0,0,0,449029,0,0,,,,
0,0,0,443706,0,0,,,,
0,0,0,440935,0,0,,,,
0,0,0,467694,0,0,,,,
0,0,0,426017,0,0,,,,
0,0,0,416943,0,0,,,,
0,0,0,416203,0,0,,,,
0,0,0,415932,0,0,,,,
0,0,0,419463,0,0,,,,
0,0,0,435962,0,0,,,,
0,0,0,415482,0,0,,,,
0,0,0,418649,0,0,,,,
0,0,0,415356,0,0,,,,
0,0,0,422532,0,0,,,,
0,0,0,428199,0,0,,,,
0,0,0,437562,0,0,,,,
0,0,0,414895,0,0,,,,
0,0,0,423791,0,0,,,,
0,0,0,410291,0,0,,,,
0,0,0,422362,0,0,,,,
0,0,0,423393,0,0,,,,
0,0,0,425934,0,0,,,,
0,0,0,409569,0,0,,,,
0,0,0,409402,0,0,,,,
0,0,0,413714,0,0,,,,
0,0,0,428391,0,0,,,,
0,0,0,423120,0,0,,,,
0,0,0,414619,0,0,,,,
0,0,0,457055,0,0,,,,
0,0,0,456159,0,0,,,,
0,0,0,449116,0,0,,,,
0,0,0,495720,0,0,,,,
0,0,0,561073,0,0,,,,
0,0,0,494031,0,0,,,,
0,0,0,464020,0,0,,,,
0,0,0,454895,0,0,,,,
0,0,0,474883,0,0,,,,
0,0,0,472476,0,0,,,,
0,0,0,449028,0,0,,,,
0,0,0,440892,0,0,,,,
0,0,0,441037,0,0,,,,
0,0,0,452589,0,0,,,,
0,0,0,459296,0,0,,,,
0,0,0,444338,0,0,,,,
0,0,0,435421,0,0,,,,
0,0,0,439993,0,0,,,,
0,0,0,445659,0,0,,,,
0,0,0,456220,0,0,,,,
0,0,0,532980,0,0,,,,
0,0,0,455781,0,0,,,,
0,0,0,422334,0,0,,,,
0,0,0,416750,0,0,,,,
0,0,0,431270,0,0,,,,
0,0,0,444697,0,0,,,,
0,0,0,420675,0,0,,,,
0,0,0,419674,0,0,,,,
0,0,0,423310,0,0,,,,
0,0,0,427986,0,0,,,,
0,0,0,428548,0,0,,,,
0,0,0,426297,0,0,,,,
0,0,0,444828,0,0,,,,
0,0,0,415650,0,0,,,,
0,0,0,413296,0,0,,,,
0,0,0,408597,0,0,,,,
0,0,0,424107,0,0,,,,
0,0,0,418992,0,0,,,,
0,0,0,427419,0,0,,,,
0,0,0,413085,0,0,,,,
0,0,0,420105,0,0,,,,
0,0,0,419104,0,0,,,,
0,0,0,424249,0,0,,,,
0,0,0,418822,0,0,,,,
0,0,0,445634,0,0,,,,
0,0,0,416247,0,0,,,,
0,0,0,417591,0,0,,,,
0,0,0,414403,0,0,,,,
0,0,0,419705,0,0,,,,
0,0,0,418548,0,0,,,,
0,0,0,432964,0,0,,,,
0,0,0,516910,0,0,,,,
0,0,0,414609,0,0,,,,
0,0,0,420899,0,0,,,,
0,0,0,450469,0,0,,,,
0,0,0,446238,0,0,,,,
0,0,0,423465,0,0,,,,
0,0,0,506413,0,0,,,,
0,0,0,469161,0,0,,,,
0,0,0,451752,0,0,,,,
0,0,0,469239,0,0,,,,
0,0,0,495164,0,0,,,,
0,0,0,490724,0,0,,,,
0,0,0,500243,0,0,,,,
0,0,0,467054,0,0,,,,
0,0,0,465583,0,0,,,,
0,0,0,466351,0,0,,,,
0,0,0,464307,0,0,,,,
