
Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
421, 0, 718390, 6404509, 11801426
422, 0, 11096820, 6415628, 11801426
423, 0, 1058672, 6402964, 11801426
423, 1522540186, 646985007, 6402964, 11801426
424, 0, 994911, 6390210, 11801426
425, 0, 728652, 6376889, 11801426
426, 0, 11106771, 6387992, 11801426
427, 0, 1072476, 6375544, 11801426
427, 1522540186, 687412545, 6375544, 11801426
428, 0, 1005955, 6362999, 11801426
429, 0, 726936, 6349862, 11801426
430, 0, 11145991, 6361015, 11801426
431, 0, 1110083, 6348832, 11801426
431, 1522540186, 727874145, 6348832, 11801426
432, 0, 1026582, 6336512, 11801426
433, 0, 733813, 6323573, 11801426
434, 0, 11740568, 6336054, 11801426
435, 0, 1674973, 6325339, 11801426
435, 1522540186, 769088026, 6325339, 11801426
436, 0, 1602201, 6314507, 11801426
437, 0, 1027509, 6302409, 11801426
438, 0, 11691873, 6314713, 11801426
439, 0, 1623154, 6304027, 11801426
439, 1522540186, 809461086, 6304027, 11801426
440, 0, 1612256, 6293364, 11801426
441, 0, 1032200, 6281434, 11801426
442, 0, 11691564, 6293674, 11801426
443, 0, 1616697, 6283117, 11801426
443, 1522540186, 849967008, 6283117, 11801426
444, 0, 1882983, 6273207, 11801426
445, 0, 1132825, 6261656, 11801426
446, 0, 11816981, 6274111, 11816981
447, 0, 1754823, 6264001, 11816981
447, 1522540186, 890525742, 6264001, 11816981
448, 0, 1748144, 6253921, 11816981
449, 0, 1100068, 6242443, 11816981
450, 0, 11812868, 6254821, 11816981
451, 0, 1750972, 6244835, 11816981
451, 1522540186, 930922812, 6244835, 11816981
452, 0, 1734136, 6234856, 11816981
453, 0, 1071269, 6223458, 11816981
454, 0, 11440481, 6234949, 11816981
455, 0, 1408427, 6224342, 11816981
455, 1522540186, 970784786, 6224342, 11816981
456, 0, 1021024, 6212932, 11816981
457, 0, 735235, 6200946, 11816981
457, 1, 1158622259, 6200946, 11816981
458, 0, 1075518, 6189756, 11816981
459, 1522540187, 10891339, 3655704, 11816981
460, 0, 1032328, 3650002, 11816981
461, 0, 738362, 3643687, 11816981
462, 0, 11131845, 3659895, 11816981
463, 0, 1075415, 3654313, 11816981
463, 1522540187, 51295804, 3654313, 11816981
464, 0, 1019623, 3648635, 11816981
465, 0, 727323, 3642353, 11816981
466, 0, 11117211, 3658393, 11816981
467, 0, 1055210, 3652819, 11816981
467, 1522540187, 91714176, 3652819, 11816981
468, 0, 1015875, 3647185, 11816981
469, 0, 729513, 3640964, 11816981
470, 0, 11128412, 3656894, 11816981
471, 0, 1065056, 3651392, 11816981
471, 1522540187, 132103017, 3651392, 11816981
472, 0, 1024888, 3645828, 11816981
473, 0, 763057, 3639734, 11816981
474, 0, 11132164, 3655540, 11816981
475, 0, 1069955, 3650097, 11816981
475, 1522540187, 172529878, 3650097, 11816981
476, 0, 1015307, 3644562, 11816981
477, 0, 724154, 3638440, 11816981
478, 0, 11117531, 3654086, 11816981
479, 0, 1055947, 3648662, 11816981
479, 1522540187, 212944395, 3648662, 11816981
480, 0, 1025362, 3643197, 11816981
481, 0, 741864, 3637166, 11816981
482, 0, 11124982, 3652700, 11816981
483, 0, 1063449, 3647340, 11816981
483, 1522540187, 253374746, 3647340, 11816981
484, 0, 1066718, 3642009, 11816981
485, 0, 758691, 3636065, 11816981
486, 0, 11122603, 3651469, 11816981
487, 0, 1060601, 3646149, 11816981
487, 1522540187, 293763449, 3646149, 11816981
488, 0, 1016002, 3640760, 11816981
489, 0, 733435, 3634815, 11816981
490, 0, 11183004, 3650219, 11816981
491, 0, 1105273, 3645036, 11816981
491, 1522540187, 334266541, 3645036, 11816981
492, 0, 1026402, 3639714, 11816981
493, 0, 732222, 3633817, 11816981
494, 0, 11142467, 3649016, 11816981
495, 0, 1076403, 3643819, 11816981
495, 1522540187, 375194525, 3643819, 11816981
496, 0, 1281384, 3639057, 11816981
497, 0, 1023402, 3633795, 11816981
498, 0, 11362867, 3649315, 11816981
499, 0, 1305813, 3644619, 11816981
499, 1522540187, 415600119, 3644619, 11816981
500, 0, 1258714, 3639848, 11816981
501, 0, 1012345, 3634604, 11816981
502, 0, 11372487, 3650018, 11816981
503, 0, 1308142, 3645363, 11816981
503, 1522540187, 455719830, 3645363, 11816981
504, 0, 995159, 3640105, 11816981
505, 0, 706290, 3634296, 11816981
506, 0, 11115182, 3649080, 11816981
507, 0, 1051878, 3643958, 11816981
507, 1522540187, 495913915, 3643958, 11816981
508, 0, 988008, 3638730, 11816981
509, 0, 730182, 3633016, 11816981
510, 0, 11104542, 3647666, 11816981
511, 0, 1039103, 3642562, 11816981
511, 1522540187, 536296956, 3642562, 11816981
512, 0, 992784, 3637387, 11816981
513, 0, 708292, 3631678, 11816981
514, 0, 11092912, 3646194, 11816981
515, 0, 1026432, 3641108, 11816981
515, 1522540187, 576743174, 3641108, 11816981
516, 0, 988290, 3635967, 11816981
517, 0, 719735, 3630327, 11816981
518, 0, 11110084, 3644766, 11816981
519, 0, 1045687, 3639759, 11816981
519, 1522540187, 617166476, 3639759, 11816981
520, 0, 1012233, 3634707, 11816981
521, 0, 715604, 3629105, 11816981
522, 0, 11719647, 3644604, 11816981
523, 0, 1658634, 3640807, 11816981
523, 1522540187, 658005138, 3640807, 11816981
524, 0, 1578097, 3636871, 11816981
525, 0, 755172, 3631383, 11816981
526, 0, 11647704, 3646623, 11816981
527, 0, 1584661, 3642711, 11816981
527, 1522540187, 698351513, 3642711, 11816981
528, 0, 1471051, 3638599, 11816981
529, 0, 726511, 3633095, 11816981
530, 0, 11595138, 3648117, 11816981
531, 0, 1528761, 3644126, 11816981
531, 1522540187, 738795961, 3644126, 11816981
532, 0, 1509318, 3640114, 11816981
533, 0, 763371, 3634717, 11816981
534, 0, 11140543, 3648772, 11816981
535, 0, 1079375, 3643970, 11816981
535, 1522540187, 778805360, 3643970, 11816981
536, 0, 1002171, 3639042, 11816981
537, 0, 731064, 3633627, 11816981
538, 0, 11110529, 3647524, 11816981
539, 0, 1042068, 3642691, 11816981
539, 1522540187, 819230589, 3642691, 11816981
540, 0, 1008667, 3637814, 11816981
541, 0, 728079, 3632436, 11816981
542, 0, 11129576, 3646268, 11816981
543, 0, 1062105, 3641509, 11816981
543, 1522540187, 859670192, 3641509, 11816981
544, 0, 1003234, 3636660, 11816981
545, 0, 739991, 3631346, 11816981
546, 0, 11127373, 3645074, 11816981
547, 0, 1060058, 3640349, 11816981
547, 1522540187, 900083077, 3640349, 11816981
548, 0, 998636, 3635529, 11816981
549, 0, 742892, 3630261, 11816981
550, 0, 11155378, 3643943, 11816981
551, 0, 1095147, 3639318, 11816981
551, 1522540187, 940596013, 3639318, 11816981
552, 0, 1004037, 3634544, 11816981
553, 0, 727253, 3629287, 11816981
554, 0, 11125884, 3642818, 11816981
555, 0, 1059455, 3638164, 11816981
555, 1522540187, 980922024, 3638164, 11816981
556, 0, 1043605, 3633498, 11816981
557, 0, 734216, 3628293, 11816981
558, 0, 11127274, 3641732, 11816981
559, 0, 1059336, 3637113, 11816981
559, 1522540188, 21364805, 3637113, 11816981
560, 0, 1018173, 3632437, 11816981
561, 0, 721544, 3627249, 11816981
562, 0, 11112989, 3640568, 11816981
563, 0, 1051404, 3635970, 11816981
563, 1522540188, 61777325, 3635970, 11816981
564, 0, 999460, 3631296, 11816981
565, 0, 729498, 3626161, 11816981
566, 0, 11122608, 3639405, 11816981
567, 0, 1054357, 3634846, 11816981
567, 1522540188, 102196616, 3634846, 11816981
568, 0, 1033350, 3630266, 11816981
569, 0, 730003, 3625169, 11816981
570, 0, 11116760, 3638312, 11816981
571, 0, 1051529, 3633782, 11816981
571, 1522540188, 142639136, 3633782, 11816981
572, 0, 999898, 3629178, 11816981
573, 0, 716499, 3624095, 11816981
574, 0, 11107682, 3637132, 11816981
575, 0, 1040212, 3632616, 11816981
575, 1522540188, 183030667, 3632616, 11816981
576, 0, 996654, 3628040, 11816981
577, 0, 729660, 3623017, 11816981
578, 0, 11123187, 3635993, 11816981
579, 0, 1057384, 3631540, 11816981
579, 1522540188, 223472511, 3631540, 11816981
580, 0, 1008305, 3627018, 11816981
581, 0, 726103, 3622026, 11816981
582, 0, 11125047, 3634917, 11816981
583, 0, 1058775, 3630499, 11816981
583, 1522540188, 263887896, 3630499, 11816981
584, 0, 1033133, 3626052, 11816981
585, 0, 745099, 3621128, 11816981
586, 0, 11135087, 3633950, 11816981
587, 0, 1065846, 3629576, 11816981
587, 1522540188, 304306148, 3629576, 11816981
588, 0, 1010726, 3625123, 11816981
589, 0, 726182, 3620202, 11816981
590, 0, 11123774, 3632919, 11816981
591, 0, 1054689, 3628557, 11816981
591, 1522540188, 344708569, 3628557, 11816981
592, 0, 1004985, 3624126, 11816981
593, 0, 712890, 3619217, 11816981
594, 0, 11132148, 3631865, 11816981
595, 0, 1063844, 3627549, 11816981
595, 1522540188, 385132812, 3627549, 11816981
596, 0, 994923, 3623132, 11816981
597, 0, 728399, 3618284, 11816981
598, 0, 11107605, 3630807, 11816981
599, 0, 1050135, 3626499, 11816981
599, 1522540188, 425561378, 3626499, 11816981
600, 0, 1009130, 3622137, 11816981
601, 0, 728544, 3617323, 11816981
602, 0, 11118323, 3629783, 11816981
603, 0, 1055905, 3625515, 11816981
603, 1522540188, 465980048, 3625515, 11816981
604, 0, 997296, 3621164, 11816981
605, 0, 718741, 3616367, 11816981
606, 0, 11103729, 3628722, 11816981
607, 0, 1040946, 3624459, 11816981
607, 1522540188, 506383041, 3624459, 11816981
608, 0, 1015669, 3620169, 11816981
609, 0, 732844, 3615428, 11816981
610, 0, 11114186, 3627721, 11816981
611, 0, 1051507, 3623505, 11816981
611, 1522540188, 546836659, 3623505, 11816981
612, 0, 1004096, 3619225, 11816981
613, 0, 718458, 3614493, 11816981
614, 0, 11110529, 3626701, 11816981
615, 0, 1048163, 3622509, 11816981
615, 1522540188, 587239861, 3622509, 11816981
616, 0, 1003668, 3618258, 11816981
617, 0, 728342, 3613575, 11816981
618, 0, 11148277, 3625767, 11816981
619, 0, 1085547, 3621664, 11816981
619, 1522540188, 627636292, 3621664, 11816981
620, 0, 1078656, 3617563, 11816981
621, 0, 731404, 3612916, 11816981
622, 0, 11124257, 3624992, 11816981
623, 0, 1060536, 3620876, 11816981
623, 1522540188, 668041837, 3620876, 11816981
624, 0, 1000573, 3616677, 11816981
625, 0, 763268, 3612112, 11816981
626, 0, 11111276, 3624091, 11816981
627, 0, 1043077, 3619975, 11816981
627, 1522540188, 708465768, 3619975, 11816981
628, 0, 1011811, 3615822, 11816981
629, 0, 734454, 3611242, 11816981
630, 0, 11134129, 3623183, 11816981
631, 0, 1069055, 3619136, 11816981
631, 1522540188, 748925427, 3619136, 11816981
632, 0, 1018779, 3615022, 11816981
633, 0, 743662, 3610486, 11816981
634, 0, 11113233, 3622319, 11816981
635, 0, 1045554, 3618262, 11816981
635, 1522540188, 789319775, 3618262, 11816981
636, 0, 1007882, 3614158, 11816981
637, 0, 727296, 3609627, 11816981
638, 0, 11126451, 3621408, 11816981
639, 0, 1058512, 3617398, 11816981
639, 1522540188, 829744174, 3617398, 11816981
640, 0, 1038705, 3613369, 11816981
641, 0, 727911, 3608868, 11816981
642, 0, 11119877, 3620567, 11816981
643, 0, 1049646, 3616569, 11816981
643, 1522540188, 870226177, 3616569, 11816981
644, 0, 1022079, 3612541, 11816981
645, 0, 729357, 3608071, 11816981
646, 0, 11133511, 3619720, 11816981
647, 0, 1066614, 3615774, 11816981
647, 1522540188, 910680004, 3615774, 11816981
648, 0, 1002641, 3611742, 11816981
649, 0, 731064, 3607304, 11816981
650, 0, 11122980, 3618866, 11816981
651, 0, 1060041, 3614936, 11816981
651, 1522540188, 951088205, 3614936, 11816981
652, 0, 1042993, 3610992, 11816981
653, 0, 724699, 3606572, 11816981
654, 0, 11123228, 3618065, 11816981
655, 0, 1054716, 3614152, 11816981
655, 1522540188, 991521875, 3614152, 11816981
655, 1, 1148478661, 3614152, 11816981
656, 0, 757604, 3609798, 11816981
657, 0, 11121603, 3621231, 11816981
658, 0, 1057466, 3617335, 11816981
658, 1522540189, 31993149, 3617335, 11816981
659, 0, 1002190, 3613367, 11816981
660, 0, 736499, 3609009, 11816981
661, 0, 11136747, 3620397, 11816981
662, 0, 1068913, 3616543, 11816981
662, 1522540189, 72374737, 3616543, 11816981
663, 0, 1005877, 3612606, 11816981
664, 0, 717165, 3608246, 11816981
665, 0, 11117778, 3619538, 11816981
666, 0, 1050308, 3615681, 11816981
666, 1522540189, 112792053, 3615681, 11816981
667, 0, 997636, 3611756, 11816981
668, 0, 718821, 3607426, 11816981
669, 0, 11113183, 3618645, 11816981
670, 0, 1048161, 3614809, 11816981
670, 1522540189, 153232389, 3614809, 11816981
671, 0, 1015072, 3610935, 11816981
672, 0, 738185, 3606661, 11816981
673, 0, 11103797, 3617800, 11816981
674, 0, 1041327, 3613978, 11816981
674, 1522540189, 193637779, 3613978, 11816981
675, 0, 1003291, 3610111, 11816981
676, 0, 717184, 3605832, 11816981
677, 0, 11115400, 3616924, 11816981
678, 0, 1053503, 3613144, 11816981
678, 1522540189, 234063376, 3613144, 11816981
679, 0, 995206, 3609289, 11816981
680, 0, 717276, 3605037, 11816981
681, 0, 11148209, 3616113, 11816981
682, 0, 1091624, 3612412, 11816981
682, 1522540189, 274528774, 3612412, 11816981
683, 0, 1015836, 3608611, 11816981
684, 0, 726820, 3604398, 11816981
685, 0, 11151615, 3615415, 11816981
686, 0, 1102426, 3611752, 11816981
686, 1522540189, 314987110, 3611752, 11816981
687, 0, 1010596, 3607966, 11816981
688, 0, 755642, 3603821, 11816981
689, 0, 11127781, 3614741, 11816981
690, 0, 1063853, 3611045, 11816981
690, 1522540189, 355344198, 3611045, 11816981
691, 0, 1031033, 3607312, 11816981
692, 0, 738527, 3603167, 11816981
693, 0, 11129728, 3614027, 11816981
694, 0, 1066113, 3610356, 11816981
694, 1522540189, 395771441, 3610356, 11816981
695, 0, 1016417, 3606624, 11816981
696, 0, 730161, 3602492, 11816981
697, 0, 11202561, 3613395, 11816981
698, 0, 1147121, 3609862, 11816981
698, 1522540189, 436264673, 3609862, 11816981
699, 0, 1033052, 3606176, 11816981
700, 0, 763567, 3602116, 11816981
701, 0, 11135967, 3612863, 11816981
702, 0, 1072820, 3609245, 11816981
702, 1522540189, 476645250, 3609245, 11816981
703, 0, 1016874, 3605558, 11816981
704, 0, 735098, 3601481, 11816981
705, 0, 11129111, 3612158, 11816981
706, 0, 1064454, 3608550, 11816981
706, 1522540189, 517011504, 3608550, 11816981
707, 0, 1027571, 3604900, 11816981
708, 0, 735378, 3600848, 11816981
709, 0, 11133454, 3611472, 11816981
710, 0, 1072963, 3607897, 11816981
710, 1522540189, 557407446, 3607897, 11816981
711, 0, 1103945, 3604376, 11816981
712, 0, 727222, 3600336, 11816981
713, 0, 11145975, 3610918, 11816981
714, 0, 1082567, 3607377, 11816981
714, 1522540189, 597807085, 3607377, 11816981
715, 0, 1025059, 3603766, 11816981
716, 0, 765209, 3599802, 11816981
717, 0, 11145317, 3610325, 11816981
718, 0, 1077847, 3606798, 11816981
718, 1522540189, 638288807, 3606798, 11816981
719, 0, 1045756, 3603237, 11816981
720, 0, 746376, 3599270, 11816981
721, 0, 11134921, 3609721, 11816981
722, 0, 1067034, 3606200, 11816981
722, 1522540189, 678710217, 3606200, 11816981
723, 0, 1025203, 3602631, 11816981
724, 0, 735354, 3598671, 11816981
725, 0, 11145410, 3609080, 11816981
726, 0, 1078668, 3605595, 11816981
726, 1522540189, 719171210, 3605595, 11816981
727, 0, 1066265, 3602103, 11816981
728, 0, 737405, 3598168, 11816981
729, 0, 11132929, 3608503, 11816981
730, 0, 1063116, 3605017, 11816981
730, 1522540189, 759561474, 3605017, 11816981
731, 0, 1009723, 3601467, 11816981
732, 0, 732530, 3597548, 11816981
733, 0, 11128315, 3607821, 11816981
734, 0, 1059490, 3604350, 11816981
734, 1522540189, 799976374, 3604350, 11816981
735, 0, 1028805, 3600846, 11816981
736, 0, 731040, 3596947, 11816981
737, 0, 11155418, 3607202, 11816981
738, 0, 1094041, 3603797, 11816981
738, 1522540189, 840431429, 3603797, 11816981
739, 0, 1013357, 3600292, 11816981
740, 0, 740383, 3596428, 11816981
741, 0, 11124969, 3606587, 11816981
742, 0, 1054113, 3603148, 11816981
742, 1522540189, 880839922, 3603148, 11816981
743, 0, 1059418, 3599725, 11816981
744, 0, 729673, 3595868, 11816981
745, 0, 11120146, 3605967, 11816981
746, 0, 1055853, 3602549, 11816981
746, 1522540189, 921256853, 3602549, 11816981
747, 0, 1042511, 3599122, 11816981
748, 0, 727818, 3595284, 11816981
749, 0, 11118343, 3605328, 11816981
750, 0, 1070143, 3601948, 11816981
750, 1522540189, 961736856, 3601948, 11816981
751, 0, 1020292, 3598511, 11816981
752, 0, 737318, 3594707, 11816981
752, 1, 1158597686, 3594707, 11816981
753, 0, 1051049, 3591329, 11816981
754, 1522540190, 2161391, 6019364, 11816981
755, 0, 1027083, 6012752, 11816981
756, 0, 727754, 6005762, 11816981
757, 0, 11115779, 6012512, 11816981
758, 0, 1051329, 6005967, 11816981
758, 1522540190, 42545145, 6005967, 11816981
759, 0, 1019603, 5999398, 11816981
760, 0, 728973, 5992464, 11816981
761, 0, 11122309, 5999204, 11816981
762, 0, 1059839, 5992722, 11816981
762, 1522540190, 83000669, 5992722, 11816981
763, 0, 1023217, 5986209, 11816981
764, 0, 730086, 5979330, 11816981
765, 0, 11118371, 5986047, 11816981
766, 0, 1055276, 5979610, 11816981
766, 1522540190, 123398954, 5979610, 11816981
767, 0, 1010215, 5973131, 11816981
768, 0, 730054, 5966305, 11816981
769, 0, 11149172, 5973044, 11816981
770, 0, 1087796, 5966700, 11816981
770, 1522540190, 163891926, 5966700, 11816981
771, 0, 1012110, 5960274, 11816981
772, 0, 737522, 5953509, 11816981
773, 0, 11125598, 5960199, 11816981
774, 0, 1063492, 5953873, 11816981
774, 1522540190, 204273753, 5953873, 11816981
775, 0, 1020568, 5947508, 11816981
776, 0, 766709, 5940832, 11816981
777, 0, 11117077, 5947493, 11816981
778, 0, 1053357, 5941203, 11816981
778, 1522540190, 244655892, 5941203, 11816981
779, 0, 1007463, 5934870, 11816981
780, 0, 734854, 5928204, 11816981
781, 0, 11144332, 5934882, 11816981
782, 0, 1085090, 5928681, 11816981
782, 1522540190, 285102141, 5928681, 11816981
783, 0, 1025026, 5922419, 11816981
784, 0, 737880, 5915807, 11816981
785, 0, 11121884, 5922438, 11816981
786, 0, 1059049, 5916251, 11816981
786, 1522540190, 325559260, 5916251, 11816981
787, 0, 1053412, 5910073, 11816981
788, 0, 744807, 5903519, 11816981
789, 0, 11117666, 5910127, 11816981
790, 0, 1052122, 5903978, 11816981
790, 1522540190, 365969036, 5903978, 11816981
791, 0, 1008256, 5897789, 11816981
792, 0, 766683, 5891311, 11816981
793, 0, 11124385, 5897910, 11816981
794, 0, 1061237, 5891819, 11816981
794, 1522540190, 406390686, 5891819, 11816981
795, 0, 1048464, 5885727, 11816981
796, 0, 736891, 5879259, 11816981
797, 0, 11117770, 5885831, 11816981
798, 0, 1052644, 5879775, 11816981
798, 1522540190, 446816711, 5879775, 11816981
799, 0, 1013985, 5873686, 11816981
800, 0, 733402, 5867261, 11816981
801, 0, 11111364, 5873807, 11816981
802, 0, 1046863, 5867789, 11816981
802, 1522540190, 487240028, 5867789, 11816981
803, 0, 1017110, 5861749, 11816981
804, 0, 732673, 5855370, 11816981
805, 0, 11157562, 5861956, 11816981
806, 0, 1095144, 5856042, 11816981
806, 1522540190, 527651366, 5856042, 11816981
807, 0, 1037006, 5850071, 11816981
808, 0, 794391, 5843814, 11816981
809, 0, 11071364, 5850275, 11816981
810, 0, 1000717, 5844288, 11816981
810, 1522540190, 567945362, 5844288, 11816981
811, 0, 1017579, 5838337, 11816981
812, 0, 750902, 5832072, 11816981
813, 0, 11089958, 5838539, 11816981
814, 0, 1048425, 5832655, 11816981
814, 1522540190, 608354929, 5832655, 11816981
815, 0, 1030704, 5826764, 11816981
816, 0, 751111, 5820544, 11816981
817, 0, 11082928, 5826985, 11816981
818, 0, 1039832, 5821133, 11816981
818, 1522540190, 648798454, 5821133, 11816981
819, 0, 983673, 5815227, 11816981
820, 0, 732048, 5809029, 11816981
821, 0, 11086938, 5815457, 11816981
822, 0, 1043217, 5809652, 11816981
822, 1522540190, 689213802, 5809652, 11816981
823, 0, 1027111, 5803841, 11816981
824, 0, 726007, 5797679, 11816981
825, 0, 11096990, 5804102, 11816981
826, 0, 1063686, 5798363, 11816981
826, 1522540190, 729711858, 5798363, 11816981
827, 0, 1030496, 5792598, 11816981
828, 0, 734548, 5786490, 11816981
829, 0, 11114437, 5792916, 11816981
830, 0, 1076655, 5787234, 11816981
830, 1522540190, 770345798, 5787234, 11816981
831, 0, 1031538, 5781512, 11816981
832, 0, 735278, 5775447, 11816981
833, 0, 11123500, 5781867, 11816981
834, 0, 1059728, 5776205, 11816981
834, 1522540190, 810535315, 5776205, 11816981
835, 0, 1027944, 5770519, 11816981
836, 0, 734809, 5764496, 11816981
837, 0, 11142042, 5770920, 11816981
838, 0, 1106082, 5765354, 11816981
838, 1522540190, 850955976, 5765354, 11816981
839, 0, 1732521, 5760548, 11816981
840, 0, 722830, 5754551, 11816981
841, 0, 11137928, 5760952, 11816981
842, 0, 1075145, 5755387, 11816981
842, 1522540190, 891467522, 5755387, 11816981
843, 0, 1944446, 5750867, 11816981
844, 0, 740330, 5744931, 11816981
845, 0, 11206417, 5751394, 11816981
846, 0, 1155300, 5745962, 11816981
846, 1522540190, 932408282, 5745962, 11816981
847, 0, 977788, 5740333, 11816981
848, 0, 727154, 5734422, 11816981
849, 0, 11070896, 5740707, 11816981
850, 0, 1033114, 5735169, 11816981
850, 1522540190, 972208532, 5735169, 11816981
851, 0, 979247, 5729581, 11816981
852, 0, 763142, 5723752, 11816981
853, 0, 11078917, 5730030, 11816981
854, 0, 1041343, 5724540, 11816981
855, 1522540191, 12639088, 4021752, 12639088
856, 0, 1038413, 4018267, 12639088
857, 0, 738977, 4014441, 12639088
858, 0, 11080012, 4022675, 12639088
859, 0, 1043791, 4019208, 12639088
859, 1522540191, 53078811, 4019208, 12639088
860, 0, 982633, 4015678, 12639088
861, 0, 734654, 4011868, 12639088
862, 0, 11062876, 4020047, 12639088
863, 0, 1025406, 4016577, 12639088
863, 1522540191, 93473327, 4016577, 12639088
864, 0, 981747, 4013065, 12639088
865, 0, 741789, 4009284, 12639088
866, 0, 11067512, 4017434, 12639088
867, 0, 1029052, 4013988, 12639088
867, 1522540191, 133864925, 4013988, 12639088
868, 0, 985706, 4010500, 12639088
869, 0, 731789, 4006728, 12639088
870, 0, 11079075, 4014857, 12639088
871, 0, 1042802, 4011445, 12639088
871, 1522540191, 174305273, 4011445, 12639088
872, 0, 1056643, 4008057, 12639088
873, 0, 761581, 4004339, 12639088
874, 0, 11067304, 4012420, 12639088
875, 0, 1029052, 4009011, 12639088
875, 1522540191, 214724059, 4009011, 12639088
876, 0, 985758, 4005560, 12639088
877, 0, 740279, 4001837, 12639088
878, 0, 11057929, 4009873, 12639088
879, 0, 1020511, 4006473, 12639088
879, 1522540191, 255132220, 4006473, 12639088
880, 0, 973571, 4003027, 12639088
881, 0, 765270, 3999352, 12639088
882, 0, 11126029, 4007432, 12639088
883, 0, 1067465, 4004103, 12639088
883, 1522540191, 295610355, 4004103, 12639088
884, 0, 998122, 4000703, 12639088
885, 0, 740708, 3997020, 12639088
886, 0, 11071312, 4005004, 12639088
887, 0, 1035248, 4001656, 12639088
887, 1522540191, 335930309, 4001656, 12639088
888, 0, 989707, 3998265, 12639088
889, 0, 745835, 3994607, 12639088
890, 0, 11088313, 4002577, 12639088
891, 0, 1052093, 3999266, 12639088
891, 1522540191, 376387086, 3999266, 12639088
892, 0, 984782, 3995887, 12639088
893, 0, 731586, 3992232, 12639088
894, 0, 11075471, 4000155, 12639088
895, 0, 1036438, 3996844, 12639088
895, 1522540191, 416807769, 3996844, 12639088
896, 0, 975846, 3993473, 12639088
897, 0, 747546, 3989855, 12639088
898, 0, 11086796, 3997758, 12639088
899, 0, 1049064, 3994479, 12639088
899, 1522540191, 457176057, 3994479, 12639088
900, 0, 984774, 3991135, 12639088
901, 0, 746578, 3987534, 12639088
Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
1, 0, 1157542, 1157542, 0
2, 0, 1072945, 1115244, 0
3, 0, 1036265, 1088918, 0
4, 0, 1017346, 1071025, 0
5, 0, 1095352, 1075890, 0
6, 0, 1051797, 1071875, 0
7, 0, 1008607, 1062837, 0
8, 0, 1012291, 1056519, 0
9, 0, 1013475, 1051737, 0
10, 0, 1001744, 1046738, 1001744
11, 0, 1000740, 1042557, 1001744
12, 0, 1009581, 1039809, 1009581
13, 0, 1015609, 1037948, 1015609
14, 0, 1021325, 1036761, 1021325
15, 0, 1024280, 1035929, 1024280
16, 0, 1019683, 1034914, 1024280
17, 0, 1021284, 1034113, 1024280
18, 0, 1024812, 1033597, 1024812
19, 0, 1046309, 1034266, 1046309
20, 0, 1013170, 1033212, 1046309
21, 0, 1011334, 1032171, 1046309
22, 0, 1022258, 1031721, 1046309
23, 0, 1018911, 1031165, 1046309
24, 0, 1020877, 1030737, 1046309
25, 0, 1014717, 1030097, 1046309
26, 0, 1026006, 1029940, 1046309
27, 0, 1021461, 1029626, 1046309
28, 0, 1051343, 1030401, 1051343
29, 0, 1017476, 1029956, 1051343
30, 0, 1020066, 1029627, 1051343
31, 0, 1017761, 1029245, 1051343
32, 0, 1055507, 1030065, 1055507
33, 0, 1013984, 1029578, 1055507
34, 0, 1011418, 1029044, 1055507
35, 0, 1024218, 1028907, 1055507
36, 0, 1020141, 1028664, 1055507
37, 0, 1021794, 1028479, 1055507
38, 0, 1013239, 1028078, 1055507
39, 0, 1008746, 1027583, 1055507
40, 0, 1021129, 1027422, 1055507
41, 0, 1029188, 1027465, 1055507
42, 0, 1090476, 1028965, 1090476
43, 0, 1042702, 1029284, 1090476
44, 0, 1022377, 1029128, 1090476
45, 0, 1045853, 1029499, 1090476
46, 0, 1008547, 1029044, 1090476
47, 0, 1018690, 1028824, 1090476
48, 0, 1017583, 1028590, 1090476
49, 0, 1022726, 1028471, 1090476
50, 0, 1098701, 1029875, 1098701
51, 0, 1011709, 1029519, 1098701
52, 0, 1022945, 1029393, 1098701
53, 0, 1024338, 1029298, 1098701
54, 0, 991616, 1028601, 1098701
55, 0, 969885, 1027534, 1098701
56, 0, 962527, 1026374, 1098701
57, 0, 1000950, 1025928, 1098701
58, 0, 975833, 1025065, 1098701
59, 0, 961393, 1023986, 1098701
60, 0, 742006, 1019287, 1098701
60, 0, 11398298, 1019287, 1098701
61, 0, 1357755, 1024835, 1357755
61, 1522540193, 105125195, 1024835, 1357755
62, 0, 1287117, 1029065, 1357755
63, 0, 736327, 1024419, 1357755
63, 0, 11090174, 1024419, 1357755
64, 0, 1048589, 1024796, 1357755
64, 1522540193, 144992422, 1024796, 1357755
65, 0, 969826, 1023951, 1357755
66, 0, 735128, 1019575, 1357755
66, 0, 11086057, 1019575, 1357755
67, 0, 1048170, 1020001, 1357755
67, 1522540193, 185656672, 1020001, 1357755
68, 0, 983313, 1019462, 1357755
69, 0, 741532, 1015435, 1357755
69, 0, 11080534, 1015435, 1357755
70, 0, 1017752, 1015468, 1357755
70, 1522540193, 225810822, 1015468, 1357755
71, 0, 975291, 1014903, 1357755
72, 0, 732467, 1010981, 1357755
72, 0, 11070481, 1010981, 1357755
73, 0, 1036552, 1011331, 1357755
73, 1522540193, 267210534, 1011331, 1357755
74, 0, 1012215, 1011342, 1357755
